Cards,Board,Action,AverageRank,Count
"KH,KS","7C,9S,JC,KD",raise,8.02159976959229,1
"KH,KS","7S,8H,QH,TD",call,11.0832004547119,1
"KH,KS","8S,AH,AS,QC",call,16.2311992645264,1
"KH,KS","JD,QC,TH,TS",call,16.2308006286621,1
"KH,QC","2C,3S,JC,TS",bet,10.243200302124,1
"KH,QC","2D,3D,5S,9H",fold,96.0016021728516,1
"KH,QC","2H,3D,8D,JD",fold,99.0064010620117,1
"KH,QC","2S,4C,9C,AC",fold,38.2047996520996,1
"KH,QC","2S,5D,6H,QS",call,19.3080005645752,1
"KH,QC","2S,6H,9D,KS",bet,8.01700019836426,1
"KH,QC","4D,8S,QD,TD",bet,16.017599105835,1
"KH,QC","4H,5D,8C,TH",call,19.1168003082275,1
"KH,QC","5D,5H,5S,AD",bet,92.0064010620117,1
"KH,QC","5D,7S,JS,KD",call,134,1
"KH,QC","6D,6S,8C,TS",fold,41.1024017333984,1
"KH,QC","6D,7C,7S,KS",call,82.0512008666992,1
"KH,QC","6D,JC,QD,TH",bet,39.2047996520996,1
"KH,QC","6S,9H,AS,TS",call,19.2336006164551,1
"KH,QC","7D,JC,JH,TH",call,11.0195999145508,1
"KH,QC","7H,9D,AC,JS",fold,8.18560028076172,1
"KH,QD","2C,3S,KS,TH",bet,18.0207996368408,1
"KH,QD","2C,4S,7D,JC",fold,67.0255966186523,1
"KH,QD","2S,4C,6D,KD",call,8.16959953308105,1
"KH,QD","3C,3D,5S,9C",fold,123.219703674316,1
"KH,QD","3H,AC,KS,TH",raise,89.1024017333984,2
"KH,QD","3S,4H,7S,8H",fold,10.131199836731,1
"KH,QD","3S,5C,5S,QH",call,6.02320003509521,1
"KH,QD","3S,7H,KC,KS",bet,74.0008010864258,1
"KH,QD","3S,9S,AS,TS",fold,19.3199996948242,1
"KH,QD","4H,8C,8H,QC",call,73.1024017333984,2
"KH,QD","5H,6D,8D,8S",fold,122,1
"KH,QD","5S,9S,JD,KS",call,18.1060009002686,1
"KH,QD","6D,AD,QS,TC",bet,26.1023998260498,1
"KH,QD","6S,7C,9D,QS",bet,20.2688007354736,1
"KH,QD","7C,7H,QC,TC",bet,44.0256004333496,1
"KH,QD","JC,QS,TC,TS",call,122,1
"KH,QH","2C,3C,6C,JS",call,81.0064010620117,1
"KH,QH","2C,3S,4H,5S",fold,14.0832004547119,1
"KH,QH","2H,3D,6S,9D",fold,19.2096004486084,1
"KH,QH","2S,4C,9D,JC",fold,8.07199954986572,1
"KH,QH","2S,8H,AS,QC",call,87.2048034667969,2
"KH,QH","2S,KD,QC,TC",bet,87.0128021240234,1
"KH,QH","3H,8S,9D,TS",call,7.07359981536865,1
"KH,QH","3S,4D,7S,9H",fold,115,1
"KH,QH","4C,8D,JC,JD",fold,14.2368001937866,1
"KH,QH","4H,4S,5S,TD",fold,10.332799911499,1
"KH,QH","5D,JD,JH,TD",fold,18.3584003448486,1
"KH,QH","5S,7D,JH,KS",bet,8.07359981536865,1
"KH,QH","6C,6H,9H,JH",bet,123.186401367188,1
"KH,QH","6C,9H,JD,JS",fold,52.2047996520996,1
"KH,QH","6H,7S,9H,TH",bet,123.173599243164,1
"KH,QH","7D,9D,AC,TH",fold,21.0104007720947,1
"KH,QS","2C,2H,AS,JD",fold,7.08160018920898,1
"KH,QS","2C,3D,5C,6D",fold,9.15439987182617,1
"KH,QS","2D,2H,4S,AS",fold,87.0064010620117,1
"KH,QS","2D,5C,6S,AH",bet,19.3080005645752,1
"KH,QS","2H,5H,6C,9C",fold,7.08400011062622,1
"KH,QS","3C,AC,AD,TD",fold,13.0304002761841,1
"KH,QS","3D,3S,7C,AS",call,18.2576007843018,1
"KH,QS","3H,4C,7C,TS",call,207,1
"KH,QS","3H,5C,5D,7C",call,198,1
"KH,QS","3H,5H,5S,TH",bet,12.1663999557495,1
"KH,QS","3H,5H,QH,TH",bet,123.265701293945,1
"KH,QS","3H,9C,QD,QH",bet,290.102386474609,1
"KH,QS","3S,4D,8H,JC",fold,92.1024017333984,1
"KH,QS","3S,5H,7D,7H",fold,99.0031967163086,1
"KH,QS","3S,6C,7C,TH",fold,7.06640005111694,1
"KH,QS","3S,8C,AH,TD",bet,8.16959953308105,1
"KH,QS","4C,6S,7C,JH",fold,7.08479976654053,1
"KH,QS","4C,8C,8D,JD",fold,10.039999961853,1
"KH,QS","4H,5C,7C,8D",fold,232,1
"KH,QS","4H,5D,5H,7D",fold,123.062797546387,1
"KH,QS","4S,5H,8H,AH",check,8.03400039672852,1
"KH,QS","4S,7H,AD,JC",bet,110.307197570801,1
"KH,QS","4S,8C,JH,TH",bet,18.0592002868652,1
"KH,QS","5C,6C,7H,TC",fold,16.0783996582031,1
"KH,QS","5D,8D,9S,TD",call,21.1599998474121,1
"KH,QS","6D,7D,8H,TH",fold,19.1184005737305,1
"KH,QS","6D,QC,QH,TC",allin,110.115196228027,1
"KH,QS","6H,7H,8D,TS",fold,112.038398742676,1
"KH,QS","8D,9C,9S,QH",raise,16.1408004760742,2
"KH,TC","2C,5H,AC,JD",fold,123.264801025391,1
"KH,TC","2D,2S,QD,TS",call,21.0151996612549,1
"KH,TC","2H,3S,JH,QD",fold,20.089599609375,1
"KH,TC","2H,5D,6D,JS",call,11.0671997070313,1
"KH,TC","2S,6D,9D,JH",fold,109.255996704102,1
"KH,TC","2S,9H,KC,QC",bet,109.153602600098,1
"KH,TC","3C,3D,5D,TD",call,51.2047996520996,1
"KH,TC","3C,5C,7S,KC",call,122,1
"KH,TC","3D,3S,7C,AS",call,33.2047996520996,1
"KH,TC","3D,6S,9H,KD",bet,243,1
"KH,TC","3S,AH,AS,TH",call,96.1024017333984,1
"KH,TC","4C,5D,5S,7C",fold,102.115196228027,1
"KH,TC","4S,6H,8C,AH",check,23.1023998260498,1
"KH,TC","4S,6H,8S,9C",bet,7.05999994277954,1
"KH,TC","4S,9H,AD,QD",fold,79.0008010864258,1
"KH,TC","5C,JH,KS,QD",bet,90.0512008666992,1
"KH,TC","6C,7S,KD,QD",call,241,1
"KH,TC","6D,8H,9D,QH",fold,8.12320041656494,1
"KH,TC","6H,7S,JD,KD",bet,20.0400009155273,1
"KH,TC","6H,JH,TD,TH",bet,108.127998352051,2
"KH,TC","6S,7H,AH,KD",call,20.2192001342773,1
"KH,TC","7C,8H,KS,TH",raise,17.0559997558594,1
"KH,TC","7H,7S,8C,QC",fold,21.17919921875,1
"KH,TC","7H,8D,AS,QD",fold,114,1
"KH,TC","7S,9C,AC,KC",call,19.3104000091553,1
"KH,TC","9D,AS,JS,QC",fold,64.2048034667969,1
"KH,TC","JH,QC,QH,TH",call,123.192100524902,1
"KH,TD","2C,5H,6S,AC",fold,92.0016021728516,1
"KH,TD","2H,4D,AH,TH",bet,123.345596313477,1
"KH,TD","2H,6S,8H,8S",fold,99.0031967163086,1
"KH,TD","3C,4C,9C,9H",fold,8.16959953308105,1
"KH,TD","3H,7D,AC,TC",bet,17.3087997436523,1
"KH,TD","3S,5D,9C,TC",call,17.1343994140625,1
"KH,TD","3S,6S,9H,JD",check,9.08320045471191,1
"KH,TD","4C,4S,JS,QD",fold,19.0268001556396,1
"KH,TD","4D,5C,8H,AC",fold,17.0303993225098,1
"KH,TD","4H,JD,JH,QH",bet,103.064002990723,1
"KH,TD","4S,7S,9S,JC",bet,73.2048034667969,1
"KH,TD","5H,AH,KC,QH",call,108.00479888916,1
"KH,TD","5S,8H,9D,JD",fold,121,1
"KH,TD","6D,AD,JH,QH",call,122,1
"KH,TD","7D,8S,JS,QH",fold,19.0400009155273,1
"KH,TD","7H,9C,JS,TH",call,115,1
"KH,TD","9D,JD,JH,TH",call,6.04239988327026,2
"KH,TH","3C,4H,6H,AD",fold,258,1
"KH,TH","3H,4D,JD,KS",bet,15.2184000015259,1
"KH,TH","3H,6C,6S,8S",fold,13.1183996200562,1
"KH,TH","3S,6H,7S,JD",fold,98.0008010864258,1
"KH,TH","3S,7H,8C,QC",fold,119,1
"KH,TH","3S,JD,JH,KS",call,7.09119987487793,1
"KH,TH","4D,5D,6C,9C",call,7.01160001754761,1
"KH,TH","5H,AD,QD,QS",fold,239,1
"KH,TH","5S,9C,TC,TD",call,108.127998352051,1
"KH,TH","6C,6S,8H,QC",call,61.0015983581543,1
"KH,TH","6D,9S,AD,KC",call,8.16079998016357,1
"KH,TH","8S,9S,QH,TD",bet,18.1044006347656,1
"KH,TS","2C,4D,6S,9H",call,95.0255966186523,1
"KH,TS","2C,5S,KC,QC",call,108.025802612305,1
"KH,TS","2H,7D,7H,TH",raise,102.076797485352,1
"KH,TS","2S,5S,8S,9S",call,123.022796630859,1
"KH,TS","2S,7S,8H,TH",bet,56.1024017333984,1
"KH,TS","3C,5D,6S,7H",bet,9.11839962005615,1
"KH,TS","3C,5H,KD,QH",call,91.1024017333984,1
"KH,TS","3C,8H,JS,TH",call,17.1312007904053,1
"KH,TS","3H,4C,4H,5D",fold,77.2048034667969,1
"KH,TS","3H,6D,9D,QC",fold,221,1
"KH,TS","3S,6C,JC,QS",fold,21.1664009094238,1
"KH,TS","3S,9C,KS,TD",bet,230,1
"KH,TS","4C,4S,7H,QH",call,79.0512008666992,1
"KH,TS","4H,6D,7C,AH",call,61.2047996520996,1
"KH,TS","5C,7H,8C,8H",fold,13.0704002380371,1
"KH,TS","6H,AC,JC,TC",bet,17.332799911499,1
"KS,QC","2H,2S,6D,KH",call,134,1
"KS,QC","3C,4C,4H,AD",fold,11.3584003448486,1
"KS,QC","3D,3S,7S,9D",fold,123.264099121094,1
"KS,QC","3D,4C,4H,6D",fold,109.064002990723,1
"KS,QC","3H,5C,8H,QS",call,18.0037994384766,1
"KS,QC","3H,8S,9H,JD",bet,66.2048034667969,1
"KS,QC","3S,8C,JC,JS",fold,103.307197570801,1
"KS,QC","4H,6C,7C,TD",fold,7.06640005111694,1
"KS,QC","5C,9C,KD,QD",call,17.0074005126953,1
"KS,QC","5H,6D,JD,JH",check,57.2047996520996,1
"KS,QC","5S,7C,9S,TH",bet,123.173202514648,1
"KS,QC","6D,9H,JD,QD",call,13.1568002700806,1
"KS,QC","6S,8S,9H,9S",fold,85.2048034667969,1
"KS,QC","7D,AH,JS,QH",call,145,1
"KS,QC","7H,9D,QS,TH",call,123.374397277832,1
"KS,QC","8D,9D,KC,KD",raise,7.07779979705811,1
"KS,QD","2C,2D,7H,QS",bet,104.105598449707,1
"KS,QD","2C,2D,JD,JH",call,132,1
"KS,QD","2D,4S,5H,7H",fold,142,1
"KS,QD","2D,6S,7D,AS",fold,9.35840034484863,1
"KS,QD","2D,9H,AS,TD",call,6.01140022277832,1
"KS,QD","2H,9C,JD,QS",call,19.1343994140625,1
"KS,QD","2S,5H,AS,KD",call,14.1663999557495,1
"KS,QD","3C,4H,7C,8S",bet,10.039999961853,1
"KS,QD","3D,6S,JH,KH",allin,87.0255966186523,1
"KS,QD","3H,6S,8C,KH",raise,27.0512008666992,1
"KS,QD","3H,7C,KD,TH",call,44.0512008666992,1
"KS,QD","4C,6C,AS,KD",bet,8.02999973297119,1
"KS,QD","4H,7S,8S,KC",bet,16.1168003082275,1
"KS,QD","4H,AH,KC,KH",call,111.255996704102,1
"KS,QD","4S,5C,QC,QS",allin,110.105598449707,1
"KS,QD","5C,6D,8S,9H",fold,93.1024017333984,1
"KS,QD","5C,9D,JS,KH",bet,7.0479998588562,1
"KS,QD","6C,6H,JD,TH",bet,121,1
"KS,QD","6D,7S,8S,9D",fold,8.07120037078857,1
"KS,QD","6H,8C,AC,KC",call,83.2048034667969,1
"KS,QD","7C,7D,8S,9H",call,9.17920017242432,1
"KS,QH","2H,4D,AD,JC",fold,287.003204345703,1
"KS,QH","2H,5D,7H,QS",bet,6.03900003433228,1
"KS,QH","2H,5D,AH,AS",fold,16.2688007354736,1
"KS,QH","2S,4C,9S,TH",fold,26.1023998260498,1
"KS,QH","2S,5H,AS,KH",call,87.2048034667969,1
"KS,QH","2S,6S,7D,JC",fold,123.257102966309,1
"KS,QH","2S,KC,KH,TS",raise,15.2192001342773,1
"KS,QH","3C,7D,AH,KH",bet,39.0127983093262,1
"KS,QH","3D,3H,AC,KD",bet,123.096000671387,1
"KS,QH","3D,5S,8H,JC",fold,63.0512008666992,1
"KS,QH","3H,4H,5S,8S",raise,7.06120014190674,1
"KS,QH","3S,6D,7S,TD",bet,8.14400005340576,1
"KS,QH","4C,5D,AD,AH",fold,8.04800033569336,1
"KS,QH","4D,4S,6S,7S",call,106.027198791504,1
"KS,QH","4D,7C,AD,JC",fold,89.1024017333984,1
"KS,QH","4D,JC,JH,TC",bet,13.2623996734619,1
"KS,QH","4S,8S,9D,KC",allin,111.057601928711,1
"KS,QH","5D,9H,9S,QC",bet,5.01079988479614,1
"KS,QH","6C,8S,9H,TS",fold,123.005302429199,1
"KS,QH","6C,AH,JH,TC",call,122,1
"KS,QH","8D,9C,AH,TD",fold,8.04800033569336,1
"KS,QS","2C,3H,4D,8H",fold,16.3087997436523,1
"KS,QS","2D,4D,5S,JS",fold,20.089599609375,1
"KS,QS","2D,5D,6S,7C",call,7.06640005111694,1
"KS,QS","2D,9D,AS,TD",fold,103.255996704102,1
"KS,QS","2D,AS,KC,QC",call,9.12160015106201,1
"KS,QS","2S,5C,9C,TS",call,35.2047996520996,1
"KS,QS","3C,4S,AC,TC",bet,21.0580005645752,1
"KS,QS","3C,AD,JS,TD",allin,122,1
"KS,QS","3S,5S,7D,7H",fold,38.2047996520996,1
"KS,QS","4C,5S,9S,KC",bet,80.0512008666992,1
"KS,QS","4C,7H,7S,KC",bet,82.0512008666992,1
"KS,QS","4D,5C,8S,JD",fold,179,1
"KS,QS","4D,6H,8S,TS",call,69.2048034667969,1
"KS,QS","4H,7D,9S,JC",call,21.1408004760742,1
"KS,QS","4S,6S,8H,TD",call,7.06879997253418,1
"KS,QS","4S,7H,9D,9H",call,150,1
"KS,QS","5C,7H,9D,TD",bet,160,1
"KS,QS","5D,5H,8D,KD",bet,69.0255966186523,1
"KS,TC","2C,3D,3H,6D",fold,18.1103992462158,1
"KS,TC","2D,2H,7H,JD",fold,116,1
"KS,TC","2D,KC,QS,TH",call,85.0512008666992,1
"KS,TC","2H,3S,8S,JC",raise,14.2335996627808,1
"KS,TC","3D,3S,7D,AD",fold,48.0008010864258,1
"KS,TC","3H,4D,9H,AD",call,20.256799697876,1
"KS,TC","4C,7S,AS,TH",bet,7.03959989547729,1
"KS,TC","4D,AH,JC,KH",allin,99.0255966186523,1
"KS,TC","5D,8S,AC,AS",fold,99.0016021728516,1
"KS,TC","5H,6S,JH,QD",call,18.1664009094238,1
"KS,TC","5S,7D,9D,TD",bet,17.1103992462158,1
"KS,TC","8S,JS,KD,TS",fold,109.307197570801,1
"KS,TD","2C,2D,5C,8D",call,14.089599609375,1
"KS,TD","2C,3D,4S,7S",call,107.064002990723,1
"KS,TD","2H,3H,JC,QS",call,13.0335998535156,1
"KS,TD","2H,5H,5S,TH",call,53.1024017333984,1
"KS,TD","2H,KC,KD,QS",bet,8.14239978790283,1
"KS,TD","2S,3H,4H,TC",call,17.0037994384766,1
"KS,TD","3C,9H,AD,QC",call,122,2
"KS,TD","3C,9H,JS,KD",bet,117,1
"KS,TD","3D,4D,6D,AD",call,8.11240005493164,1
"KS,TD","4C,5H,8H,JH",bet,46.1024017333984,1
"KS,TD","4D,6H,JD,KC",call,208,1
"KS,TD","4H,8H,KC,KH",raise,262,1
"KS,TD","4S,5C,7C,7D",fold,206,1
"KS,TD","4S,9D,QD,TC",call,17.1343994140625,1
"KS,TD","5D,5H,6S,9D",call,14.2368001937866,1
"KS,TD","5D,AD,KH,QD",check,111.230400085449,1
"KS,TD","5H,7H,JD,QC",call,20.2240009307861,1
"KS,TD","7C,KC,QH,TH",call,264,1
"KS,TD","7S,8S,AS,JC",call,123.312202453613,1
"KS,TD","AH,JC,QC,TC",call,85.0512008666992,1
"KS,TH","2D,6H,9H,9S",call,31.2047996520996,1
"KS,TH","2H,6H,7H,KD",allin,123.066398620605,1
"KS,TH","2S,3S,5D,9S",call,21.1551990509033,1
"KS,TH","2S,4C,9C,QC",call,54.0064010620117,1
"KS,TH","2S,5D,6C,7C",fold,12.089599609375,1
"KS,TH","3C,3H,QC,QD",call,12.2239999771118,1
"KS,TH","3C,5H,QH,QS",fold,131,1
"KS,TH","3D,3S,4H,6C",fold,106.127998352051,1
"KS,TH","3D,5S,7C,8D",call,17.0832004547119,1
"KS,TH","3S,5H,8H,JS",call,123.078498840332,1
"KS,TH","3S,5S,8H,QS",fold,17.1567993164063,1
"KS,TH","4D,4H,JD,KD",bet,79.0255966186523,1
"KS,TH","5C,7C,8D,AH",fold,8.16959953308105,1
"KS,TH","5H,7C,8D,QH",fold,19.243200302124,1
"KS,TH","6C,6H,8H,KC",bet,123.105903625488,1
"KS,TH","6D,7S,8H,AH",check,74.0000991821289,1
"KS,TH","6S,7H,8D,8S",fold,102.003997802734,1
"KS,TH","AC,AH,JD,KD",call,99.0255966186523,1
"KS,TH","JD,QH,TC,TS",raise,121,2
"KS,TS","2C,5S,6C,6S",fold,15.1104001998901,1
"KS,TS","2C,AH,QD,TH",bet,64.0064010620117,1
"KS,TS","2H,9D,QH,TC",call,12.207200050354,1
"KS,TS","2S,3C,4H,9D",fold,123.024200439453,1
"KS,TS","2S,3C,9D,AS",call,53.0512008666992,1
"KS,TS","2S,4H,KC,TH",call,20.0783996582031,1
"KS,TS","2S,5D,7S,AH",fold,6.04239988327026,1
"KS,TS","3C,3S,6C,TH",bet,14.1599998474121,1
"KS,TS","3D,6D,6S,AC",call,106.255996704102,1
"KS,TS","3D,6D,9H,KC",bet,85.0064010620117,1
"KS,TS","3S,4S,5D,9C",fold,8.18239974975586,1
"KS,TS","3S,7D,7S,QD",call,17.0592002868652,1
"KS,TS","4C,4H,7H,9H",call,19.2084007263184,1
"KS,TS","4C,6S,9C,JD",fold,12.3584003448486,1
"KS,TS","4S,9S,QS,TH",bet,123.172996520996,1
"KS,TS","5D,9D,JD,JH",fold,7.08160018920898,1
"KS,TS","7C,QC,TC,TH",raise,19.2336006164551,1
"KS,TS","7S,9S,AD,KC",bet,19.2336006164551,1
"KS,TS","8D,AC,JS,QH",allin,122,1
"KS,TS","9C,JC,QS,TC",call,122,1
"QC,QD","2D,5H,6S,AD",check,43.2047996520996,1
"QC,QD","2D,6S,9C,AD",call,8.18239974975586,1
"QC,QD","2D,6S,AD,AS",bet,11.0447998046875,1
"QC,QD","2H,5H,AH,KH",bet,19.3076000213623,1
"QC,QD","2H,7D,9C,TD",call,9.12959957122803,1
"QC,QD","2S,3H,4D,8S",call,21.0608005523682,1
"QC,QD","2S,5S,AD,QH",call,110.211196899414,1
"QC,QD","3C,3H,8D,TD",bet,68.0128021240234,1
"QC,QD","3C,8D,KS,QH",bet,30.2047996520996,1
"QC,QD","3C,8H,QH,QS",raise,118,1
"QC,QD","3D,5C,6D,9D",bet,37.2047996520996,1
"QC,QD","3D,8S,9D,TS",bet,15.0531997680664,1
"QC,QD","3H,3S,QH,TD",allin,245,1
"QC,QD","3H,5C,6C,AD",call,19.2059993743896,1
"QC,QD","3H,7D,9C,TD",bet,74.1024017333984,1
"QC,QD","3S,8S,9D,JC",bet,120,1
"QC,QD","3S,AC,KC,KS",bet,87.2048034667969,1
"QC,QD","4C,4D,5S,6S",bet,132,1
"QC,QD","4C,6H,7S,9D",raise,22.0512008666992,1
"QC,QD","5C,6C,AS,QH",raise,252,1
"QC,QD","5H,8H,8S,JD",call,120,1
"QC,QD","5S,8C,KH,TH",call,19.1184005737305,1
"QC,QD","6C,7D,AH,TS",call,71.2048034667969,1
"QC,QD","8D,8H,QH,QS",bet,16.2688007354736,1
"QC,QH","2C,2D,JD,JH",raise,133,1
"QC,QH","2D,2S,4C,8H",bet,16.3584003448486,1
"QC,QH","2D,2S,KC,TS",fold,7.04320001602173,1
"QC,QH","2D,3S,JC,TD",allin,67.0255966186523,1
"QC,QH","2H,7D,7S,9H",bet,38.2047996520996,1
"QC,QH","2H,8C,9C,9D",bet,20.0592002868652,1
"QC,QH","2S,3S,QD,TC",bet,252,1
"QC,QH","3C,3D,6H,8C",call,10.0671997070313,1
"QC,QH","3C,4C,9H,TC",call,123.269096374512,1
"QC,QH","3C,6H,AH,KS",bet,17.3087997436523,1
"QC,QH","3H,4D,9C,AD",call,20.0608005523682,1
"QC,QH","3H,4S,7S,TC",bet,19.3199996948242,1
"QC,QH","3H,6D,7C,JD",bet,123.215301513672,1
"QC,QH","3S,9D,AC,TH",call,14.2116003036499,1
"QC,QH","4C,4D,8C,QS",bet,97.0512008666992,1
"QC,QH","4C,4S,QD,TC",raise,246,1
"QC,QH","4C,5S,QD,TC",call,141,1
"QC,QH","4D,4H,8C,AH",call,69.2048034667969,1
"QC,QH","4H,5D,5S,TC",bet,8.13000011444092,1
"QC,QH","5D,7C,KH,QD",bet,110.307197570801,1
"QC,QH","5D,KS,QD,TH",bet,252,1
"QC,QH","5H,6H,9D,QS",bet,23.0512008666992,1
"QC,QH","5S,7C,AC,KC",fold,98.1024017333984,1
"QC,QH","6D,7D,8H,QS",raise,110.00479888916,1
"QC,QH","7C,8C,9H,QD",raise,110.00959777832,1
"QC,QS","2C,3D,9D,TD",call,108.076797485352,1
"QC,QS","2C,4D,5H,8D",bet,19.0163993835449,1
"QC,QS","2C,4D,7H,KD",bet,8.06879997253418,1
"QC,QS","2D,8D,QD,QH",bet,6.03900003433228,1
"QC,QS","2S,3S,6D,6S",call,18.3584003448486,1
"QC,QS","3C,3D,9C,KH",call,84.0255966186523,1
"QC,QS","3C,4C,6D,JS",raise,91.0255966186523,1
"QC,QS","3C,6D,JC,KS",fold,38.0256004333496,1
"QC,QS","3H,4D,4S,QH",raise,246,2
"QC,QS","3H,4S,9S,AC",call,69.2048034667969,1
"QC,QS","3S,7H,8D,TC",check,7.06799983978271,1
"QC,QS","4C,5D,6C,6S",check,17.0548000335693,1
"QC,QS","4C,6H,8H,AS",call,73.2048034667969,1
"QC,QS","4S,8C,9S,QD",call,110.00959777832,1
"QC,QS","5C,6D,7D,9S",call,12.1792001724243,1
"QC,QS","5D,5H,5S,8H",bet,169,1
"QC,QS","5S,6C,6H,7S",call,5.01719999313354,1
"QC,QS","5S,9C,QD,QH",raise,123.227996826172,1
"QC,QS","6H,8H,9D,AH",fold,22.0256004333496,1
"QC,QS","7H,9S,KH,TD",check,9.31040000915527,1
"QC,QS","7S,9S,JC,TC",bet,123.06600189209,1
"QC,QS","8D,9C,AD,AH",raise,108.026397705078,1
"QC,QS","9C,9S,QH,TD",bet,251,1
"QC,TC","2C,3C,7H,8C",allin,83.0255966186523,1
"QC,TC","2C,5H,6C,QS",call,19.2183990478516,1
"QC,TC","2C,7D,9H,TD",call,94.1024017333984,1
"QC,TC","2S,3S,7S,9C",fold,34.0512008666992,1
"QC,TC","2S,4H,JC,JD",fold,19.1103992462158,1
"QC,TC","3C,3S,QS,TH",raise,7.05399990081787,1
"QC,TC","3D,4C,6S,8H",fold,123.251197814941,1
"QC,TC","3H,4D,5S,6S",bet,17.2127990722656,1
"QC,TC","3S,6C,JS,QS",call,75.0255966186523,1
"QC,TC","4C,8S,AC,KC",allin,123.371398925781,1
"QC,TC","4D,5D,6S,KD",call,8.0226001739502,1
"QC,TC","4D,5S,7C,KD",fold,7.06599998474121,1
"QC,TC","5S,9D,AS,QH",bet,8.13000011444092,1
"QC,TC","5S,AS,JD,QS",call,11.2815999984741,1
"QC,TC","9H,9S,KH,QH",call,121,1
"QC,TD","2C,2D,2S,5S",call,92.0128021240234,1
"QC,TD","2C,3D,6D,TS",call,123.004501342773,1
"QC,TD","2D,3S,4D,8C",call,20.0832004547119,1
"QC,TD","2D,JS,KD,QD",call,18.2240009307861,2
"QC,TD","2H,4H,9C,KC",bet,7.07119989395142,1
"QC,TD","2S,6C,7S,8S",fold,6.01840019226074,1
"QC,TD","3D,3H,9C,9H",call,113,1
"QC,TD","3H,4H,6C,6S",fold,105.153602600098,1
"QC,TD","4C,4D,8C,QD",fold,101.076797485352,1
"QC,TD","4C,5S,9S,KC",fold,12.1663999557495,1
"QC,TD","4D,8H,8S,9S",fold,82.0512008666992,1
"QC,TD","4H,5S,KC,KS",bet,20.2688007354736,1
"QC,TD","4S,8C,9S,TH",call,17.0608005523682,1
"QC,TD","5C,5H,JC,KC",fold,53.1024017333984,1
"QC,TD","5C,8C,JD,TS",call,14.3584003448486,1
"QC,TD","5C,AS,JH,KD",fold,12.1120004653931,1
"QC,TD","5S,7H,QD,TH",bet,75.2048034667969,1
"QC,TD","7D,AS,QD,QH",raise,20.2320003509521,1
"QC,TD","9D,AH,KC,QD",check,20.0415992736816,1
"QC,TD","JS,KC,TC,TH",raise,40.2047996520996,1
"QC,TH","2C,4D,9H,KH",fold,13.2128000259399,1
"QC,TH","2C,6D,JC,QD",call,75.0255966186523,1
"QC,TH","2D,3S,8S,AH",call,20.2311992645264,1
"QC,TH","3C,8H,9H,JS",bet,120,1
"QC,TH","3H,4S,5H,JH",fold,16.1168003082275,1
"QC,TH","3H,4S,9C,9H",fold,10.243200302124,1
"QC,TH","4C,7C,8H,KH",fold,118,1
"QC,TH","4H,6C,JD,KD",fold,10.0704002380371,1
"QC,TH","5C,6D,7S,AD",fold,13.1104001998901,1
"QC,TH","5C,6H,9S,JC",fold,96.0512008666992,1
"QC,TH","5D,8S,KD,TS",raise,17.17919921875,1
"QC,TH","5D,9C,9D,QS",bet,74.0128021240234,1
"QC,TH","5S,7S,JD,QD",bet,14.3199996948242,1
"QC,TH","6D,7H,QH,QS",call,110.015998840332,1
"QC,TH","7D,7S,9S,KD",bet,16.1664009094238,1
"QC,TH","7D,8D,AD,QD",call,17.3136005401611,1
"QC,TH","7D,9D,AD,QD",call,123.264099121094,1
"QC,TH","7S,8S,JD,QD",bet,75.0255966186523,1
"QC,TH","7S,9C,9H,TC",fold,57.0512008666992,1
"QC,TH","8H,9D,KD,TS",bet,121,1
"QC,TS","2C,3S,8D,AS",fold,10.2687997817993,1
"QC,TS","2C,5C,KH,TC",bet,89.1024017333984,1
"QC,TS","2C,9H,9S,QS",bet,8.02040004730225,1
"QC,TS","2D,4S,8S,9C",fold,59.0127983093262,1
"QC,TS","2D,5C,TC,TD",call,108.052001953125,1
"QC,TS","2H,2S,6S,9H",bet,14.3135995864868,1
"QC,TS","2H,3D,4H,5H",bet,19.0163993835449,1
"QC,TS","2H,6H,9H,JH",bet,6.04559993743896,1
"QC,TS","2H,6S,9H,KC",fold,99.0512008666992,1
"QC,TS","2H,7S,AH,TH",call,55.2047996520996,1
"QC,TS","2S,4S,7S,9S",allin,123.021003723145,1
"QC,TS","2S,5C,AD,TH",call,8.08640003204346,2
"QC,TS","2S,7H,KC,QS",bet,10.039999961853,1
"QC,TS","3C,3H,KH,TD",call,102.217597961426,1
"QC,TS","3C,7C,9C,AD",call,16.2208003997803,2
"QC,TS","3C,7D,8H,QS",call,10.1408004760742,1
"QC,TS","3D,6H,7C,7H",fold,46.0127983093262,1
"QC,TS","3H,4S,8H,9C",call,15.0704002380371,1
"QC,TS","3H,8C,8S,QD",call,18.2143993377686,1
"QC,TS","3H,AD,JH,KC",raise,122,4
"QC,TS","3S,4C,7H,TC",call,17.05299949646,1
"QC,TS","3S,JH,KC,QD",call,28.2047996520996,1
"QC,TS","4D,7C,9D,QH",call,9.23680019378662,1
"QC,TS","5C,7C,AS,KS",fold,8.06239986419678,1
"QC,TS","5D,5H,8D,TH",call,97.0512008666992,1
"QC,TS","5S,6H,8S,9S",fold,11.243200302124,1
"QC,TS","6C,9S,JC,JH",fold,18.0704002380371,1
"QC,TS","6H,JC,KH,KS",call,7.06640005111694,1
"QC,TS","6S,KD,QD,QS",call,102.127998352051,1
